relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03yl2t,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04mp8x,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/019mdt,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04mrfv,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04mpbk,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04knh6,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0329t7,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/082237,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02b0_m,6,5,0.8333333
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01hznh,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/046vvc,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01zhs3,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03qx63,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0kq9l,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/046br4,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01cw13,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02rytm,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/032c08,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04h4zx,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/07c2wt,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0272vm,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/019lvv,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02b0y3,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03_9hm,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0byq6h,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03c0vy,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01k2yr,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04zw9hs,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04mp9q,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01xn5th,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02rjz5,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/048gd_,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04nrcg,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03fnqj,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04k3jt,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03fn6z,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02b13y,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03xh50,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0b0nq2,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/049bmk,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04zxrt,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/09k34g,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0ly8z,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/096cw_,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0f5hyg,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03fhm5,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03tck1,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/042l8n,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/06xl8z,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/07b8m1,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03z1c5,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02b149,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0f83g2,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/04_cdd,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/037mjv,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0j13b,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0d3fdn,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01kckd,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03ytj1,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01kkk4,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01453,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01vqc7,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0dt_q_,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/06l7jj,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/041xyk,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03j0ss,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0f6cl2,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03fn8k,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/046n4q,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03rrdb,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01n_2f,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03fnjv,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03xzxb,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02q1hz,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01xn6mc,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/035qlx,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/02qdzd,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/037mp6,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/07c2yr,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01nd2c,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/03yvgp,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0425_d,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0425j7,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0329gm,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/05z8cq,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/06hgbk,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0420td,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01vcnl,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01_gv,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/019lwb,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/01s0t3,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/05gsd2,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/047fwlg,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/0261w5,6,4,0.6666667
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,http://bias.org/entity/m/05hz6_,6,4,0.6666667
