Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?g  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?g  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.048309179,0.012150668,0.952380952,20,1646,21,?a
?g  <http://bias.org/vocab/location/administrative_division/country>  ?b  ?g  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.038647343,0.009803922,1,16,1632,16,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?h   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.016908213,0.368421053,0.368421053,7,19,19,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?a  ?g  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.012077295,0.008650519,0.625,5,578,8,?a
?h  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?b  ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?h   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.04494382,1,1,8,8,8,?a
?g  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b  ?g  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.028985507,0.007481297,0.923076923,12,1604,13,?a
?g  <http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent>  ?b  ?g  <http://bias.org/vocab/location/location/contains>  ?a   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.033816425,0.005455963,0.7,14,2566,20,?a
?a  <http://bias.org/vocab/tv/tv_network/programs./tv/tv_network_duration/program>  ?h  ?h  <http://bias.org/vocab/tv/tv_program/country_of_origin>  ?b   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.014492754,0.057142857,0.25,6,105,24,?a
?a  <http://bias.org/vocab/film/film/featured_film_locations>  ?h  ?h  <http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.016853933,0.019607843,0.125,3,153,24,?a
?a  <http://bias.org/vocab/film/film/featured_film_locations>  ?h  ?h  <http://bias.org/vocab/location/administrative_division/first_level_division_of>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.011235955,0.026315789,0.181818182,2,76,11,?a
?a  <http://bias.org/vocab/film/film/production_companies>  ?h  ?h  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.02247191,0.016326531,0.19047619,4,245,21,?a
?h  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.073033708,0.371428571,1,13,35,13,?a
?a  <http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/crewmember>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.02247191,0.015151515,0.114285714,4,264,35,?a
?h  <http://bias.org/vocab/base/biblioness/bibs_location/country>  ?b  ?a  <http://bias.org/vocab/film/film/featured_film_locations>  ?h   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.061797753,0.019031142,0.157142857,11,578,70,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.050561798,0.290322581,1,9,31,9,?a
?h  <http://bias.org/vocab/film/film/country>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.04494382,0.027027027,0.153846154,8,296,52,?a
?a  <http://bias.org/vocab/film/film/edited_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.011235955,0.008810573,0.117647059,2,227,17,?a
?a  <http://bias.org/vocab/film/film/story_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.06741573,0.026666667,0.266666667,12,450,45,?a
?a  <http://bias.org/vocab/film/film/executive_produced_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.050561798,0.013636364,0.136363636,9,660,66,?a
?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.028089888,0.024038462,0.416666667,5,208,12,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?h  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.016853933,0.009493671,0.1875,3,316,16,?a
?a  <http://bias.org/vocab/film/film/written_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.039325843,0.008610086,0.12962963,7,813,54,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?h  <http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_release_region>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.011235955,0.00162206,0.333333333,2,1233,6,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.039325843,0.016548463,0.233333333,7,423,30,?a
?a  <http://bias.org/vocab/film/film/costume_design_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.016853933,0.011811024,0.333333333,3,254,9,?a
?a  <http://bias.org/vocab/film/film/produced_by>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.056179775,0.008319468,0.114942529,10,1202,87,?a
?g  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b  ?g  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.073033708,0.371428571,1,13,35,13,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.050561798,0.272727273,1,9,33,9,?a
?g  <http://bias.org/vocab/film/film/country>  ?b  ?g  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.050561798,0.03030303,0.166666667,9,297,54,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?g  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.016853933,0.009493671,0.1875,3,316,16,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?g  <http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_release_region>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.011235955,0.001725626,0.333333333,2,1159,6,?a
?a  <http://bias.org/vocab/film/film/featured_film_locations>  ?h  ?b  <http://bias.org/vocab/location/country/capital>  ?h   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.050561798,0.01910828,0.173076923,9,471,52,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location>  ?b,0.012077295,0.001360174,0.333333333,5,3676,15,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?h  <http://bias.org/vocab/music/instrument/instrumentalists>  ?a   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.020475265,0.195017794,0.198838897,274,1405,1378,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/music/group_member/membership./music/group_membership/role>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.010536542,0.226688103,0.230392157,141,622,612,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/music/artist/track_contributions./music/track_contribution/role>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.011433269,0.231818182,0.237209302,153,660,645,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/friendship./base/popstra/friendship/participant>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.108653415,0.354029705,0.356023506,1454,4107,4084,?a
?h  <http://bias.org/vocab/award/award_category/disciplines_or_subjects>  ?b  ?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.012105814,0.105675147,0.107355865,162,1533,1509,?a
?h  <http://bias.org/vocab/people/person/profession>  ?b  ?a  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.03960544,0.400604686,0.40181956,530,1323,1319,?a
?a  <http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.020026902,0.34625323,0.34625323,268,774,774,?a
?a  <http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.018158721,0.441818182,0.445054945,243,550,546,?a
?g  <http://bias.org/vocab/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film>  ?a  ?g  <http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.011235955,0.006849315,0.105263158,2,292,19,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/film/film/country>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.039325843,0.016746411,0.24137931,7,418,29,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.012778359,0.363829787,0.363829787,171,470,470,?a
?h  <http://bias.org/vocab/people/person/profession>  ?b  ?a  <http://bias.org/vocab/people/person/sibling_s./people/sibling_relationship/sibling>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.016589449,0.566326531,0.566326531,222,392,392,?a
?a  <http://bias.org/vocab/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.02361381,0.394506866,0.394506866,316,801,801,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.034299806,0.342281879,0.342281879,459,1341,1341,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?h  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region>  ?b,0.08988764,0.008874099,0.130081301,16,1803,123,?a
?a  <http://bias.org/vocab/influence/influence_node/influenced_by>  ?h  ?h  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.094604693,0.316262803,0.340322581,1266,4003,3720,?a
?g  <http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant>  ?a  ?g  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.077641608,0.313897281,0.314182038,1039,3310,3307,?a
?g  <http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant>  ?a  ?g  <http://bias.org/vocab/people/person/profession>  ?b   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.034225078,0.334795322,0.334795322,458,1368,1368,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/people/person/profession>  ?h   => ?a  <http://bias.org/vocab/people/person/profession>  ?b,0.28784935,0.981151299,0.981151299,3852,3926,3926,?a
